userId,movieId,rating,timestamp
3,1179,3,944918103
3,1188,2,944897108
3,1193,4,944917420
3,1196,5,944917859
3,1197,5,944918215
3,1198,5,944917797
3,1199,4,944919671
3,1200,4,944918444
3,1206,5,944918047
3,1208,5,944917666
3,1210,5,944918856
3,1213,5,944917691
3,1214,5,944918856
3,1215,4,945175658
3,1219,4,944917371
3,1220,5,944919330
3,1221,5,944917294
3,1222,5,944918407
3,1225,3,944917494
3,1228,3,944917396
3,1230,5,944917348
3,1240,5,944919330
3,1242,5,944918378
3,1247,5,944917494
3,1257,5,944919310
3,1258,5,944918103
3,1259,5,944918292
3,1261,5,944918444
3,1266,5,944918631
3,1270,5,944919671
3,1272,4,944918124
3,1276,5,944917691
3,1278,5,944917980
3,1288,2,944917420
3,1304,5,944918215
3,1307,4,944918103
3,1321,5,944918821
3,1330,3,944919083
3,1333,4,944918718
3,1345,4,944918718
3,1356,5,945175870
3,1372,3,945175820
3,1373,4,945176072
3,1374,5,944919728
3,1375,5,945175939
3,1376,4,944919671
3,1396,3,945175702
3,1544,4,945176005
3,1584,4,945175784
3,1603,4,945175870
3,1653,4,945175730
3,1674,4,944918748
3,1676,5,945175784
3,1721,4,944897108
3,1762,4,945176072
3,1779,3,945175939
3,1810,3,944919366
3,1831,5,945176048
3,1876,4,945175963
3,1882,4,945176072
3,1909,5,945175896
3,1917,4,945175963
3,1921,4,945175702
3,2009,5,945175730
3,2011,3,944897108
3,2012,3,945176021
3,2018,4,944918590
3,2028,4,944918378
3,2034,4,945176099
3,2046,5,945175870
3,2053,3,945176099
3,2054,4,945175939
3,2076,5,944918683
3,2093,5,944919671
3,2105,4,944919728
3,2117,5,944918444
3,2118,5,944897108
3,2140,4,945175784
3,2150,5,944919001
3,2236,4,944918292
3,2288,5,944919671
3,2311,4,944919729
3,2329,4,944918748
3,2366,4,944918310
3,2371,4,944918915
3,2391,5,944918215
3,2407,4,945175896
3,2428,4,945175870
3,2448,5,944897783
3,2455,4,944919729
3,2505,4,944897783
3,2528,4,945175784
3,2529,5,945175680
3,2530,4,945175939
3,2531,3,945175820
3,2532,4,945175963
3,2533,3,945175702
3,2541,1,944897441
3,2551,4,944918610
3,2567,3,944897654
3,2571,5,945175658
3,2574,3,944897877
3,2613,4,945175820
3,2615,4,945176005
3,2628,5,945175939
3,2640,4,945175730
3,2642,3,945176099
3,2643,1,945176099
3,2657,3,945175730
3,2662,3,945175658
3,2668,4,945176048
3,2676,1,944897405
3,2694,4,944897855
3,2699,3,945175870
3,2710,5,944897405
3,2722,4,944897654
3,2750,4,944918444
3,2788,5,944918516
3,2791,5,944917666
3,2797,4,944918980
3,2808,4,945176072
3,2857,3,944897405
3,2872,5,944919898
3,2900,3,945175820
3,2901,3,945175784
3,2916,4,945175730
3,2918,5,944918500
3,2947,4,944919407
3,2948,4,944918864
3,2949,4,944918980
3,2968,5,944919672
3,2985,5,944919729
3,2986,2,945176048
3,3033,5,944919729
3,3039,5,944919189
3,3070,4,944919729
3,3072,4,944918567
3,3098,4,944918468
3,3142,4,944917348
3,5060,5,944917450
4,6,3,840879227
4,10,4,840878922
4,19,3,840878994
4,32,1,840879061
4,165,3,840878852
4,329,3,840878898
4,350,4,840879087
4,356,4,840878922
4,367,3,840878994
4,368,4,840879198
4,370,4,840879243
4,377,4,840878994
4,380,3,840878825
4,420,3,840879019
4,431,4,840879357
4,440,3,840879087
4,454,5,840878944
4,480,4,840878944
4,489,4,840879575
4,519,3,840879523
4,520,4,840879282
4,531,3,840879457
4,548,3,840879654
4,586,4,840879038
4,589,4,840878962
4,594,4,840879265
4,596,4,840879424
4,733,5,840879322
5,2,3,851527569
5,11,5,851527751
5,17,3,851526935
5,60,3,851617589
5,62,5,851526935
5,104,2,851526992
5,110,4,851527569
5,140,2,851527012
5,141,5,851526935
5,150,5,851527514
5,224,2,851527650
5,235,3,851527723
5,260,5,851527608
5,282,4,851527569
5,316,4,851617633
5,318,5,851527608
5,350,4,851527688
5,364,5,851527569
5,367,3,851527650
5,368,5,851527650
5,370,4,851527608
5,376,4,851617474
5,377,5,851527723
5,380,5,851527515
5,440,5,851527569
5,454,5,851527723
5,457,5,851527515
5,475,4,851527650
5,480,4,851527515
5,491,4,851527607
5,500,5,851527569
5,508,5,851527688
5,515,3,851527751
5,529,4,851527650
5,531,5,851527751
5,587,4,851527608
5,588,5,851527688
5,589,5,851527569
5,590,5,851527514
5,593,3,851527515
5,594,5,851617589
5,595,5,851527515
5,608,3,851526961
5,631,3,851527056
5,648,3,851526935
5,671,5,851527056
5,708,3,851526991
5,720,5,851527650
5,736,5,851526935
5,780,5,851526935
5,788,3,851526992
5,832,5,851527074
5,1028,5,851617633
5,1035,5,851617589
5,1036,5,851527607
5,1042,4,851527152
5,1073,2,851526991
5,1079,5,851617553
5,1080,5,851617674
5,1097,5,851527723
5,1136,5,851617728
5,1196,5,851617674
5,1198,5,851617674
5,1210,5,851617674
5,1291,5,851617728
5,1393,5,851527231
6,1,5,858275452
6,3,3,858275558
6,7,5,858275558
6,17,5,858275452
6,52,5,858275658
6,62,5,858275452
6,135,3,858275783
6,140,4,858275917
6,141,5,858275452
6,260,4,858275658
6,494,4,858275558
6,628,4,858275783
6,648,5,858275452
6,653,4,858275658
6,708,4,858275658
6,719,3,858275917
6,733,3,858275558
6,736,2,858275452
6,743,3,858275917
6,762,3,858275782
6,780,3,858275452
6,788,4,858275658
6,802,3,858275783
6,1073,1,858275558
7,3,3,1011208463
7,7,3,1011208220
7,11,4,1011207889
7,15,2,1011208732
7,16,3,1011205378
7,17,2,1011207676
7,24,3,1011207238
7,105,2,1011208366
7,122,2,1011208569
7,151,3,1011207965
7,252,2,1011208263
7,260,5,1011206659
7,271,3,1011206217
7,276,2,1011208655
7,316,3,1011207019
7,339,3,1011208090
7,348,4,1011206046
7,351,3,1011208637
7,355,3,1011205262
7,356,4,1011207775
7,357,3,1011208038
7,362,3,1011208344
7,364,4,1011204536
7,377,3,1011207889
7,425,3,1011208463
7,440,4,1011207860
7,480,5,1011206779
7,509,2,1011206595
7,539,4,1011208000
7,553,4,1011205651
7,587,5,1011208220
7,589,5,1011206456
7,590,4,1011205480
7,597,4,1011207938
7,674,2,1011207238
7,708,3,1011208066
7,736,3,1011208161
7,750,5,1011206659
7,780,4,1011206898
7,788,3,1011208527
7,806,1,1011206295
7,852,3,1011207889
7,880,3,1011207270
7,899,4,1011207810
7,908,4,1011204510
7,912,5,1011204596
7,914,3,1011207916
7,920,4,1011207700
7,922,3,1011207570
7,924,3,1011206698
7,928,3,1011207775
7,932,3,1011207830
7,952,3,1011206498
7,1017,4,1011205481
7,1020,3,1011205333
7,1077,5,1011206898
7,1094,3,1011208038
7,1095,1,1011205422
7,1097,4,1011206698
7,1101,3,1011208112
7,1183,3,1011208187
7,1196,5,1011204572
7,1206,2,1011206732
7,1210,5,1011204654
7,1230,3,1011204486
7,1247,4,1011207643
7,1253,4,1011206659
7,1256,5,1011205262
7,1259,3,1011205422
7,1265,4,1011207810
7,1270,4,1011206698
7,1271,4,1011206065
7,1272,4,1011205286
7,1301,3,1011206732
7,1307,3,1011207700
7,1343,3,1011205940
7,1357,4,1011207860
7,1385,4,1011205234
7,1391,2,1011207019
7,1393,3,1011207810
7,1408,3,1011208161
7,1409,2,1011208550
7,1441,3,1011208134
7,1449,4,1011206549
7,1466,3,1011206375
7,1513,2,1011209284
7,1517,3,1011205998
7,1544,4,1011207079
7,1573,3,1011206928
7,1580,3,1011206832
7,1597,3,1011208263
7,1617,3,1011204620
7,1674,4,1011207749
7,1682,2,1011206217
7,1721,5,1011207965
7,1777,4,1011207938
7,1882,3,1011207311
7,1888,3,1011208527
7,1894,3,1011208487
7,1911,4,1011209096
7,1917,4,1011206898
7,1932,3,1011205998
7,1964,3,1011205355
7,2011,4,1011207019
7,2012,4,1011207019
7,2013,3,1011209284
7,2018,4,1011205698
7,2028,5,1011205481
7,2054,3,1011207123
7,2067,3,1011207700
7,2080,4,1011206022
7,2081,3,1011206498
7,2108,3,1011208112
7,2112,3,1011206498
7,2125,3,1011207786
7,2146,3,1011208463
7,2195,2,1011206188
7,2243,3,1011205422
7,2266,2,1011208608
7,2297,3,1011205452
7,2311,3,1011207182
7,2316,3,1011208487
7,2333,3,1011209161
7,2346,3,1011207052
7,2363,3,1011206779
7,2367,3,1011206157
7,2384,3,1011205743
7,2385,2,1011208637
7,2390,4,1011209218
7,2396,3,1011207722
7,2403,4,1011206549
7,2405,4,1011208187
7,2407,4,1011205787
7,2424,3,1011208220
7,2427,3,1011206188
7,2463,4,1011206346
7,2468,2,1011205813
7,2469,3,1011205860
7,2478,2,1011205882
7,2498,2,1011207270
7,2529,4,1011206732
7,2535,3,1011205698
7,2546,3,1011209036
7,2558,3,1011208608
7,2598,3,1011209284
7,2628,4,1011206898
7,2633,3,1011208161
7,2640,4,1011206832
7,2641,4,1011206928
7,2642,3,1011207311
7,2654,4,1011205813
7,2657,2,1011207019
7,2664,4,1011207101
7,2671,4,1011208000
7,2683,3,1011208971
7,2694,3,1011209036
7,2701,3,1011205422
7,2716,4,1011209161
7,2722,3,1011207270
7,2723,3,1011209218
7,2734,2,1011209218
7,2752,4,1011205422
7,2762,5,1011209348
7,2770,2,1011209036
7,2858,3,1011208971
7,2861,3,1011205787
7,2881,4,1011209096
7,2908,4,1011209036
7,2916,3,1011206832
7,2942,5,1011206321
7,2950,3,1011206595
7,2959,4,1011209096
7,2968,2,1011206951
7,2987,4,1011207589
7,2993,4,1011204654
7,3004,2,1011208700
7,3032,2,1011206805
7,3033,2,1011207052
7,3037,4,1011206346
7,3039,3,1011205521
7,3062,3,1011204654
7,3074,3,1011206092
7,3081,2,1011204572
7,3086,4,1011205452
7,3103,2,1011206262
7,3108,3,1011208263
7,3118,3,1011205998
7,3156,3,1011207101
7,3175,2,1011206805
7,3176,2,1011209348
7,3179,5,1011208971
7,3185,3,1011209348
7,3194,4,1011206456
7,3199,2,1011207860
7,3219,2,1011209218
7,3235,3,1011205675
7,3244,3,1011208000
7,3334,3,1011207570
7,3341,4,1011205743
7,3354,3,1011207182
7,3363,4,1011206595
7,3408,4,1011209096
7,3417,5,1011206698
7,3448,4,1011206092
7,3469,4,1011204620
7,3479,5,1011207916
7,3501,3,1011208318
7,3510,4,1011209161
7,3512,4,1011209284
7,3524,4,1011208344
7,3526,3,1011206498
7,3527,3,1011206864
7,3528,2,1011208366
7,3578,5,1011209161
7,3593,2,1011207358
7,3671,4,1011206456
7,3684,3,1011208134
7,3699,4,1011206375
7,3701,3,1011207052
7,3717,2,1011209161
7,3753,4,1011209284
7,3754,2,1011208971
7,3793,4,1011206779
7,3798,2,1011209348
7,3824,2,1011208971
7,3826,4,1011207238
7,3827,3,1011206977
7,3844,3,1011206022
7,3864,3,1011207079
7,3911,4,1011205675
7,3926,3,1011207270
7,3932,4,1011206732
7,3959,4,1011206951
7,3977,4,1011209036
7,3978,3,1011207860
7,3987,4,1011208318
7,3988,4,1011205111
7,3994,3,1011206864
7,4018,3,1011208220
7,4019,4,1011206417
7,4023,3,1011207965
7,4041,4,1011207749
7,4062,3,1011208187
7,4155,3,1011208318
7,4186,4,1011207749
7,4270,3,1011205452
7,4306,5,1011205026
7,4308,4,1011205026
7,4310,3,1011205069
7,4317,3,1011208675
7,4339,4,1011205286
7,4349,3,1011205651
7,4361,3,1011207749
7,4368,3,1011205069
7,4370,2,1011206864
7,4464,2,1011207916
7,4503,3,1011208463
7,4545,4,1011206092
7,4603,2,1011206517
7,4626,4,1011207205
7,4638,4,1011205069
7,4639,2,1011205089
7,4643,4,1011206977
7,4661,2,1011205333
7,4700,3,1011205521
7,4736,3,1011205131
7,4799,5,1011205333
7,4848,1,1011204747
7,4867,4,1011204803
7,4874,4,1011204833
7,4896,3,1011204747
7,4963,5,1011204773
7,4993,4,1011204747
7,4994,4,1011204833
7,4995,3,1011204879
7,5009,3,1011204899
8,1,4,833981871
8,3,5,833981733
8,6,3,833982631
8,10,4,833981834
8,19,1,833981918
8,21,4,833981710
8,39,3,833981963
8,47,5,833981896
8,48,4,833982197
8,110,5,833981870
8,150,4,833973081
8,153,3,833973175
8,161,4,833981804
8,165,3,833973175
8,168,3,833982178
8,172,1,833982178
8,173,3,833981993
8,185,2,834586861
8,207,4,833982765
8,208,3,833981834
8,231,3,835087532
8,236,4,833982013
8,253,4,833981834
8,266,5,833981963
8,276,3,833982244
8,277,4,833982245
8,288,5,833981870
8,292,4,833981834
8,296,5,833973081
8,316,2,833973235
8,329,3,833973235
8,338,2,834586900
8,339,4,833981834
8,344,3,833973175
8,349,5,833973175
8,350,4,833982244
8,353,3,833982683
8,355,2,833982808
8,356,5,833982259
8,357,4,833982790
8,364,4,833982013
8,367,3,833982133
8,372,4,834587089
8,377,4,833982715
8,380,4,833973081
8,381,4,833982668
8,434,5,833981804
8,442,4,833982259
8,454,4,835087603
8,457,5,833981896
8,480,4,833982648
8,500,4,833982790
8,508,3,833982957
8,527,5,833973298
8,539,4,833982860
8,550,4,834587074
8,551,4,833982668
8,552,3,833982859
8,553,5,833982013
8,587,4,833982889
8,588,3,833973175
8,589,5,833982668
8,590,5,833973081
8,592,4,833973081
8,593,5,833981896
8,595,3,835087532
8,597,5,833982889
8,610,4,833981710
8,648,5,834586915
8,733,4,834586590
9,356,4,994019198
9,858,5,994019177
9,1219,3,994019177
9,1911,3,994020644
9,1923,4,994020010
9,1997,5,994020231
9,2279,3,994019240
9,2605,2,994020680
9,2683,3,994020490
9,2688,3,994020834
9,2706,4,994020490
9,2710,3,994020516
9,2719,2,994020834
9,2722,2,994020644
9,2840,3,994020305
9,2841,4,994020264
9,2959,5,994020680
9,3016,2,994020644
9,3785,2,994019133
9,3798,5,994020379
9,3857,3,994020517
9,3908,2,994020078
9,3979,3,994019476
9,3994,3,994019432
9,3999,2,994019451
9,4022,4,994019320
9,4030,2,994019476
9,4034,1,994019320
9,4148,5,994020180
9,4369,4,994019656
9,4483,2,994019881
9,4502,1,994019848
9,4509,3,994019820
9,4519,2,994019800
9,4533,3,994019775
10,1,4,943497887
10,11,4,943497660
10,25,4,943497660
10,260,4,943497376
10,356,3,943497122
10,527,5,943497122
10,858,5,943497439
10,912,4,943497122
10,969,4,943497610
10,1094,3,943497284
10,1136,4,943497986
10,1196,4,943497180
10,1198,4,943497376
10,1204,3,943497122
10,1208,4,943497235
10,1210,4,943497610
10,1221,5,943497502
10,1222,3,943497235
10,1230,4,943497554
10,1240,4,943497502
10,1242,4,943497235
10,1247,5,943497554
10,1250,4,943497180
10,1304,3,943497986
10,1387,5,943497376
10,1721,4,943497610
10,1960,3,943497180
10,2028,4,943497180
10,2058,3,943497376
10,2194,4,943497502
10,2384,4,943497838
10,2529,3,943497376
10,2657,4,943497934
10,2797,4,943497934
10,2944,4,943497502
10,2948,4,943497502
10,3062,4,943497439
10,3107,3,943497376
11,1,4.5,1230858821
11,10,2.5,1230858959
11,19,3.5,1230783704
11,32,5,1230783095
11,39,4.5,1230859032
11,65,2,1230856649
11,110,4,1230853748
11,145,3,1230785947
11,150,5,1230785343
11,153,3.5,1230858914
11,158,4,1230853973
11,160,4,1230787621
11,165,4,1230858900
11,170,5,1230782534
11,172,5,1230787804
11,173,5,1230788954
11,185,4,1230859015
11,208,4.5,1230787870
11,231,4,1230858945
11,253,4.5,1230858996
11,256,5,1230788946
11,260,5,1230787560
11,286,0.5,1230787831
11,296,3.5,1230858799
11,316,3.5,1230788496
11,318,5,1230850571
11,344,3.5,1230783700
11,356,5,1230858804
11,364,4,1230858919
11,367,4,1230858954
11,377,4,1230858880
11,380,5,1251170857
11,384,3.5,1230785967
11,405,3.5,1230787663
11,410,4,1230783786
11,441,1.5,1230853962
11,442,4.5,1230788002
11,480,5,1230788713
11,500,4.5,1230858949
11,519,1,1230787591
11,527,4.5,1251170861
11,531,4.5,1230782539
11,541,4.5,1230787503
11,546,5,1230788928
11,551,5,1230853957
11,586,4,1230859027
11,587,4.5,1230858969
11,588,5,1251170867
11,589,4.5,1230788848
11,592,4.5,1230789445
11,593,5,1230858809
11,595,4.5,1230858904
11,597,4.5,1230858934
11,608,3.5,1230858873
11,610,4,1230853952
11,611,3.5,1230787801
11,616,4,1230782542
11,631,2,1230784338
11,648,4,1230853720
11,653,4.5,1251143205
11,671,0.5,1230782626
11,673,5,1230787775
11,736,5,1251170912
11,741,4.5,1230788659
11,761,3.5,1230856213
11,780,5,1230788340
11,784,3.5,1230853947
11,828,4,1230784021
11,858,2.5,1230858924
11,880,5,1230787643
11,968,5,1251170109
11,1028,4,1230853922
11,1029,3.5,1230853917
11,1032,4,1230784254
11,1036,4,1230859011
11,1046,4.5,1251144145
11,1064,3,1230784195
11,1073,5,1230853696
11,1077,0.5,1230782602
11,1093,3,1230782561
11,1097,4.5,1230788620
11,1136,4.5,1230853691
11,1168,4.5,1230785998
11,1169,1.5,1230784671
11,1196,5,1230787560
11,1197,4,1230858974
11,1198,4,1230858888
11,1200,5,1230784277
11,1210,4.5,1230858825
11,1213,1.5,1230853686
11,1214,5,1230784258
11,1215,3,1230785513
11,1225,5,1230784460
11,1240,5,1230788851
11,1253,4,1230788606
11,1255,4,1230786024
11,1270,5,1230785922
11,1274,5,1230784185
11,1291,4.5,1230859001
11,1320,5,1230784317
11,1321,4,1230784904
11,1339,5,1230853869
11,1367,3.5,1230783065
11,1387,4,1230859169
11,1391,4,1251170543
11,1432,1,1230857283
11,1527,4.5,1230859076
11,1544,5,1230787983
11,1580,5,1230788734
11,1584,4,1230788580
11,1591,5,1230782724
11,1653,5,1230788655
11,1676,4.5,1230789404
11,1688,3,1230785075
11,1690,5,1230788078
11,1721,4,1230858964
11,1748,5,1230788594
11,1862,1,1230788909
11,1876,4.5,1230787997
11,1882,4,1230787636
11,1917,5,1230785499
11,1961,3.5,1230859062
11,1977,0.5,1230857275
11,1982,1,1230782674
11,2004,4.5,1230855910
11,2011,5,1230785925
11,2012,5,1230785927
11,2018,4,1230786066
11,2023,2,1230853853
11,2028,5,1230857271
11,2042,4,1230857266
11,2105,4.5,1230789406
11,2107,0.5,1230857260
11,2123,2.5,1230784335
11,2124,3.5,1230783788
11,2134,5,1230789398
11,2140,5,1230782563
11,2143,3,1230855905
11,2153,3.5,1230785789
11,2232,4.5,1230788590
11,2240,4.5,1230857238
11,2291,5,1230853841
11,2294,3.5,1230785306
11,2313,4.5,1230782646
11,2355,4,1230853836
11,2378,3,1230855891
11,2396,4.5,1230859056
11,2420,3,1230923254
11,2428,5,1230782694
11,2455,5,1251170040
11,2571,5,1230787515
11,2572,5,1230783041
11,2600,5,1230782748
11,2628,4.5,1230858979
11,2641,3,1230789391
11,2642,4,1230788958
11,2683,0.5,1230785729
11,2688,3.5,1230782656
11,2706,4,1230784732
11,2716,5,1230788672
11,2717,4.5,1230788110
11,2720,4,1230854280
11,2722,4.5,1230782583
11,2761,4.5,1230788701
11,2762,5,1251170922
11,2793,5,1230784958
11,2810,3.5,1230859489
11,2827,4,1230785615
11,2840,4,1230854275
11,2858,5,1230784640
11,2916,5,1230788870
11,2959,4.5,1230857185
11,2985,3.5,1251170690
11,2990,0.5,1230854178
11,3000,5,1230859482
11,3033,4,1230789430
11,3054,4,1230788921
11,3083,3.5,1251143969
11,3113,5,1230782719
11,3114,5,1230853680
11,3159,5,1230859507
11,3213,3,1230859502
11,3247,4.5,1230854150
11,3269,5,1230789266
11,3300,4,1230788503
11,3396,0.5,1230782616
11,3438,4.5,1230789252
11,3525,5,1230785908
11,3527,4.5,1230788764
11,3535,2,1230784884
11,3578,4.5,1230859008
11,3697,4.5,1230789135
11,3702,4,1230788726
11,3703,3,1230788778
11,3704,3.5,1230789353
11,3745,4.5,1230788390
11,3752,3.5,1230853817
11,3753,5,1251143388
11,3793,5,1230788886
11,3826,3.5,1230787667
11,3863,3.5,1230853813
11,3864,4,1251170399
11,3892,4,1230785081
11,3897,4,1230784412
11,3969,5,1230854128
11,3980,4,1230854124
11,3988,4,1230854101
11,3991,3,1230783076
11,3994,5,1251170238
11,4006,2,1230789381
11,4015,2,1230789053
11,4052,2.5,1230785298
11,4054,4,1230854094
11,4105,2,1230854086
11,4133,3.5,1230787739
11,4226,5,1294796159
11,4232,2.5,1230854080
11,4235,5,1230785037
11,4246,3,1230853806
11,4262,2,1230853801
11,4299,5,1230854075
11,4306,4.5,1230859022
11,4340,4,1230785185
11,4343,3,1230787858
11,4366,4.5,1230785667
11,4370,5,1230783574
11,4388,5,1230854073
11,4446,4.5,1230789319
11,4492,4,1251170625
11,4533,3.5,1230789386
11,4571,5,1251170564
11,4638,5,1230787823
11,4643,4.5,1230782529
11,4718,3,1230784737
11,4792,4,1230783100
11,4850,3,1230788055
11,4868,2.5,1230787279
11,4878,5,1230787506
11,4887,5,1230787884
11,4896,5,1230859199
11,4973,3.5,1230920197
11,4974,4.5,1230857019
11,4993,5,1230853675
11,4995,4,1230920211
11,5046,4.5,1230789277
11,5151,4,1230783478
11,5152,4.5,1230920144
11,5171,5,1230787846
11,5219,5,1230788070
